,postal_code,name,lat,lon
21791,57905,Zetting,49.0733,7.1237
21792,57370,Zilling,48.7878,7.2107
21793,57690,Zimming,49.1296,6.5869
21794,57260,Zommange,48.8224,6.8025
21795,57330,Zoufftgen,49.4659,6.1375
21796,57890,Diesen,49.1715,6.6925
21797,57970,Stuckange,49.3249,6.2328
21798,58110,Achun,47.1317,3.6605
21799,58200,Alligny-Cosne,47.4463,3.0726
21800,58230,Alligny-en-Morvan,47.2102,4.1674
21801,58110,Alluy,47.036,3.6417
21802,58190,Amazy,47.384,3.5697
21803,58270,Anlezy,46.9688,3.4925
21804,58450,Annay,47.5297,2.9415
21805,58800,Anthien,47.3087,3.7265
21806,58350,Arbourse,47.2478,3.2275
21807,58430,Arleuf,47.0388,4.0175
21808,58500,Armes,47.464,3.5591
21809,58310,Arquian,47.5313,3.0008
21810,58700,Arthel,47.243,3.4104
21811,58700,Arzembouy,47.2452,3.3596
21812,58420,Asnan,47.3105,3.5519
21813,58190,Asnois,47.4011,3.5868
21814,58110,Aunay-en-Bazois,47.1268,3.724
21815,58700,Authiou,47.2676,3.4145
21816,58170,Avrée,46.8251,3.8801
21817,58300,Avril-sur-Loire,46.8041,3.3654
21818,58240,Azy-le-Vif,46.7873,3.2268
21819,58190,Bazoches,47.3686,3.7938
21820,58110,Bazolles,47.145,3.6075
21821,58160,Béard,46.8682,3.3238
21822,58420,Beaulieu,47.2593,3.536
21823,58700,Beaumont-la-Ferrière,47.1847,3.2364
21824,58270,Beaumont-Sardolles,46.9358,3.3987
21825,58210,Beuvron,47.351,3.4997
21826,58110,Biches,46.9936,3.6583
21827,58270,Billy-Chevannes,47.0108,3.4662
21828,58500,Billy-sur-Oisy,47.4836,3.3962
21829,58310,Bitry,47.4908,3.0891
21830,58120,Blismes,47.1296,3.8227
21831,58330,Bona,47.0636,3.426
21832,58310,Bouhy,47.4897,3.1831
21833,58140,Brassy,47.2584,3.9374
21834,58460,Breugnon,47.4281,3.4576
21835,58530,Brèves,47.4299,3.6223
21836,58110,Brinay,47.0113,3.7058
21837,58420,Brinon-sur-Beuvron,47.2844,3.4912
21838,58400,Bulcy,47.2405,3.0271
21839,58420,Bussy-la-Pesle,47.2547,3.4746
21840,58440,La Celle-sur-Loire,47.4835,2.9403
21841,58700,La Celle-sur-Nièvre,47.2174,3.2005
21842,58340,Cercy-la-Tour,46.8493,3.6457
21843,58800,Cervon,47.2415,3.744
21844,58220,Cessy-les-Bois,47.3332,3.2194
21845,58140,Chalaux,47.3348,3.9129
21846,58420,Challement,47.3124,3.5974
21847,58000,Challuy,46.9446,3.1368
21848,58420,Champallement,47.2297,3.4795
21849,58210,Champlemy,47.2869,3.3328
21850,58700,Champlin,47.2449,3.4506
21851,58300,Champvert,46.8535,3.5305
21852,58400,Champvoux,47.1459,3.0718
21853,58240,Chantenay-Saint-Imbert,46.7394,3.1681
21854,58210,La Chapelle-Saint-André,47.3998,3.3254
21855,58400,La Charité-sur-Loire,47.183,3.0291
21856,58300,Charrin,46.7993,3.599
21857,58350,Chasnay,47.2351,3.1738
21858,58120,Château-Chinon (Ville),47.066,3.9261
21859,58120,Château-Chinon (Campagne),47.0559,3.9408
21860,58350,Châteauneuf-Val-de-Bargis,47.2807,3.2129
21861,58110,Châtillon-en-Bazois,47.0554,3.6546
21862,58120,Châtin,47.1048,3.8858
21863,58400,Chaulgnes,47.1242,3.1104
21864,58120,Chaumard,47.1447,3.9151
21865,58800,Chaumot,47.2506,3.6425
21866,58700,Chazeuil,47.2743,3.4034
21867,58420,Chevannes-Changy,47.2889,3.4547
21868,58160,Chevenon,46.9128,3.2288
21869,58500,Chevroches,47.4458,3.5445
21870,58170,Chiddes,46.863,3.9318
21871,58800,Chitry-les-Mines,47.2748,3.6623
21872,58110,Chougny,47.0876,3.759
21873,58220,Ciez,47.443,3.1643
21874,58270,Cizely,46.985,3.4656
21875,58500,Clamecy,47.4588,3.5188
21876,58800,La Collancelle,47.1779,3.6453
21877,58350,Colméry,47.346,3.2441
21878,58120,Corancy,47.1092,3.9638
21879,58800,Corbigny,47.2553,3.6947
21880,58210,Corvol-d'Embernard,47.2943,3.4002
21881,58460,Corvol-l'Orgueilleux,47.4342,3.3716
21882,58200,Cosne-Cours-sur-Loire,47.414,2.9419
21883,58300,Cossaye,46.7556,3.511
21884,58660,Coulanges-lès-Nevers,47.0157,3.2005
21885,58220,Couloutre,47.3989,3.2232
21886,58210,Courcelles,47.4013,3.3924
21887,58330,Crux-la-Ville,47.1556,3.53
21888,58210,Cuncy-lès-Varzy,47.3619,3.4585
21889,58310,Dampierre-sous-Bouhy,47.5061,3.1323
21890,58300,Decize,46.809,3.4695
21891,58300,Devay,46.8022,3.5375
21892,58340,Diennes-Aubigny,46.9185,3.5751
21893,58190,Dirol,47.3223,3.6424
21894,58120,Dommartin,47.0709,3.8479
21895,58350,Dompierre-sur-Nièvre,47.2327,3.2556
21896,58220,Donzy,47.3798,3.1171
21897,58530,Dornecy,47.4428,3.5891
21898,58390,Dornes,46.7196,3.3373
21899,58160,Druy-Parigny,46.8771,3.3749
21900,58230,Dun-les-Places,47.2868,4.0174
21901,58110,Dun-sur-Grandry,47.0877,3.7996
21902,58140,Empury,47.3484,3.8207
21903,58410,Entrains-sur-Nohain,47.4559,3.2763
21904,58800,Epiry,47.1718,3.7308
21905,58430,Fâchin,47.0019,3.9683
21906,58160,La Fermeté,46.9587,3.3295
21907,58270,Fertrève,46.9615,3.5892
21908,58170,Fléty,46.8006,3.9095
21909,58240,Fleury-sur-Loire,46.8307,3.3173
21910,58190,Flez-Cuzy,47.3592,3.6315
21911,58600,Fourchambault,47.0159,3.0932
21912,58250,Fours,46.8114,3.722
21913,58270,Frasnay-Reugny,46.9901,3.5237
21914,58140,Gâcogne,47.2321,3.8788
21915,58600,Garchizy,47.0445,3.0944
21916,58150,Garchy,47.2776,3.0476
21917,58800,Germenay,47.2886,3.5993
21918,58320,Germigny-sur-Loire,47.0762,3.0479
21919,58230,Gien-sur-Cure,47.1425,4.0892
21920,58470,Gimouille,46.9397,3.0942
21921,58700,Giry,47.2152,3.3305
21922,58370,Glux-en-Glenne,46.9541,4.019
21923,58230,Gouloux,47.2314,4.0843
21924,58420,Grenois,47.3183,3.52
21925,58130,Guérigny,47.0972,3.2177
21926,58420,Guipy,47.228,3.5825
21927,58800,Héry,47.2617,3.5932
21928,58160,Imphy,46.9366,3.2815
21929,58290,Isenay,46.9124,3.7127
21930,58330,Jailly,47.0853,3.4693
21931,58300,Lamenay-sur-Loire,46.7459,3.5788
21932,58240,Langeron,46.818,3.0832
21933,58250,Lanty,46.8085,3.8288
21934,58370,Larochemillay,46.8855,3.9836
21935,58230,Lavault-de-Frétoy,47.1024,4.0162
21936,58290,Limanton,46.9835,3.7344
21937,58270,Limon,46.9649,3.3945
21938,58240,Livry,46.7714,3.072
21939,58140,Lormes,47.2941,3.827
21940,58380,Lucenay-lès-Aix,46.694,3.4947
21941,58700,Lurcy-le-Bourg,47.167,3.3962
21942,58240,Luthenay-Uxeloup,46.8583,3.2686
21943,58170,Luzy,46.7986,3.9929
21944,58190,Lys,47.3361,3.6003
21945,58260,La Machine,46.8875,3.4617
21946,58470,Magny-Cours,46.8906,3.1562
21947,58800,Magny-Lormes,47.2904,3.7479
21948,58190,La Maison-Dieu,47.4255,3.6704
21949,58400,La Marche,47.148,3.0453
21950,58210,Marcy,47.3203,3.3997
21951,58140,Marigny-l'Église,47.3445,3.9346
21952,58240,Mars-sur-Allier,46.8597,3.0879
21953,58800,Marigny-sur-Yonne,47.2871,3.643
21954,58180,Marzy,46.9865,3.0942
21955,58290,Maux,47.0405,3.7729
21956,58410,Menestreau,47.4115,3.2638
21957,58210,Menou,47.3664,3.2817
21958,58400,Mesves-sur-Loire,47.2329,3.0089
21959,58190,Metz-le-Comte,47.3925,3.6405
21960,58140,Mhère,47.1946,3.8611
21961,58170,Millay,46.8363,3.9813
21962,58190,Moissy-Moulinot,47.3275,3.7053
21963,58190,Monceaux-le-Comte,47.331,3.6637
21964,58110,Montapas,47.0816,3.5852
21965,58250,Montambert,46.7736,3.689
21966,58250,Montaron,46.8803,3.7476
21967,58700,Montenoison,47.2151,3.4173
21968,58110,Mont-et-Marré,47.0902,3.6432
21969,58130,Montigny-aux-Amognes,47.0243,3.2792
21970,58120,Montigny-en-Morvan,47.1422,3.8603
21971,58340,Montigny-sur-Canne,46.9458,3.6504
21972,58800,Montreuillon,47.168,3.7935
21973,58230,Montsauche-les-Settons,47.2179,4.0395
21974,58420,Moraches,47.2854,3.5443
21975,58290,Moulins-Engilbert,46.9759,3.8216
21976,58800,Mouron-sur-Yonne,47.1965,3.7372
21977,58700,Moussy,47.197,3.4581
21978,58230,Moux-en-Morvan,47.1714,4.1258
21979,58700,Murlin,47.1955,3.1729
21980,58440,Myennes,47.4549,2.9449
21981,58350,Nannay,47.2615,3.1705
21982,58400,Narcy,47.2308,3.0989
21983,58190,Neuffontaines,47.3536,3.7335
21984,58420,Neuilly,47.2449,3.521
21985,58300,Neuville-lès-Decize,46.7755,3.2981
21986,58450,Neuvy-sur-Loire,47.5294,2.8866
21987,58000,Nevers,46.9852,3.1598
21988,58250,La Nocle-Maulaix,46.7636,3.7531
21989,58700,Nolay,47.1178,3.3197
21990,58190,Nuars,47.3881,3.7144
21991,58500,Oisy,47.4717,3.4461
21992,58370,Onlay,46.9659,3.8967
21993,58500,Ouagne,47.4025,3.5016
21994,58210,Oudan,47.3419,3.3292
21995,58110,Ougny,47.0751,3.7103
21996,58700,Oulon,47.1966,3.4035
21997,58130,Vaux d'Amognes,47.077,3.2904
21998,58230,Ouroux-en-Morvan,47.1917,3.9483
21999,58210,Parigny-la-Rose,47.3318,3.4577
22000,58320,Parigny-les-Vaux,47.102,3.141
22001,58800,Pazy,47.2329,3.6353
22002,58220,Perroy,47.4014,3.1597
22003,58230,Planchez,47.1483,4.0241
22004,58170,Poil,46.8704,4.0559
22005,58130,Poiseux,47.1251,3.2413
22006,58200,Pougny,47.3965,3.0251
22007,58320,Pougues-les-Eaux,47.0763,3.0944
22008,58150,Pouilly-sur-Loire,47.2815,2.9799
22009,58140,Pouques-Lormes,47.3259,3.7742
22010,58500,Pousseaux,47.4974,3.5446
22011,58700,Prémery,47.168,3.3205
22012,58360,Préporché,46.9406,3.861
22013,58400,Raveau,47.1832,3.1161
22014,58250,Rémilly,46.8304,3.7932
22015,58500,Rix,47.4265,3.4963
22016,58110,Rouy,47.0395,3.5365
22017,58190,Ruages,47.3097,3.6831
22018,58470,Saincaize-Meauce,46.9088,3.0869
22019,58230,Saint-Agnan,47.3251,4.0917
22020,58310,Saint-Amand-en-Puisaye,47.5479,3.0774
22021,58150,Saint-Andelain,47.3104,2.976
22022,58140,Saint-André-en-Morvan,47.3979,3.8569
22023,58190,Saint-Aubin-des-Chaumes,47.3886,3.7451
22024,58130,Saint-Aubin-les-Forges,47.1359,3.1927
22025,58270,Saint-Benin-d'Azy,46.9928,3.406
22026,58330,Saint-Benin-des-Bois,47.1202,3.4064
22027,58700,Saint-Bonnot,47.2492,3.3074
22028,58230,Saint-Brisson,47.2623,4.0869
22029,58220,Sainte-Colombe-des-Bois,47.3202,3.1511
22030,58190,Saint-Didier,47.3475,3.6198
22031,58000,Saint-Éloi,46.9865,3.227
22032,58270,Saint-Firmin,47.0412,3.3923
22033,58330,Saint-Franchy,47.1515,3.4603
22034,58300,Saint-Germain-Chassenay,46.7829,3.3955
22035,58210,Saint-Germain-des-Bois,47.3679,3.5146
22036,58340,Saint-Gratien-Savigny,46.8986,3.655
22037,58120,Saint-Hilaire-en-Morvan,47.0665,3.8884
22038,58300,Saint-Hilaire-Fontaine,46.7799,3.6315
22039,58360,Saint-Honoré-les-Bains,46.8991,3.8556
22040,58270,Saint-Jean-aux-Amognes,47.008,3.339
22041,58150,Saint-Laurent-l'Abbaye,47.3362,2.9939
22042,58120,Saint-Léger-de-Fougeret,47.0079,3.9077
22043,58300,Saint-Léger-des-Vignes,46.8516,3.4537
22044,58200,Saint-Loup-des-Bois,47.4512,3.0077
22045,58350,Saint-Malo-en-Donziois,47.3094,3.2789
22046,58330,Sainte-Marie,47.1138,3.4493
22047,58130,Saint-Martin-d'Heuille,47.0494,3.2326
22048,58140,Saint-Martin-du-Puy,47.3293,3.8788
22049,58150,Saint-Martin-sur-Nohain,47.3578,2.9904
22050,58330,Saint-Maurice,47.1151,3.5713
22051,58160,Saint-Ouen-sur-Loire,46.8982,3.3196
22052,58300,Saint-Parize-en-Viry,46.7518,3.3616
22053,58490,Saint-Parize-le-Châtel,46.8536,3.178
22054,58200,Saint-Père,47.4011,2.9777
22055,58110,Saint-Péreuse,47.0559,3.8054
22056,58210,Saint-Pierre-du-Mont,47.3999,3.4459
22057,58240,Saint-Pierre-le-Moûtier,46.7915,3.1374
22058,58150,Saint-Quentin-sur-Nohain,47.323,3.0201
22059,58420,Saint-Révérien,47.203,3.5146
22060,58330,Saint-Saulge,47.0975,3.5142
22061,58250,Saint-Seine,46.7253,3.8152
22062,58270,Saint-Sulpice,47.0609,3.3596
22063,58310,Saint-Vérain,47.4863,3.0344
22064,58190,Saizy,47.3573,3.698
22065,58800,Sardy-lès-Épiry,47.1941,3.6917
22066,58160,Sauvigny-les-Bois,46.9738,3.267
22067,58170,Savigny-Poil-Fol,46.7845,3.8199
22068,58330,Saxi-Bourdon,47.0593,3.4885
22069,58360,Sémelay,46.8628,3.8595
22070,58290,Sermages,47.0159,3.8414
22071,58000,Sermoise-sur-Loire,46.9442,3.1877
22072,58700,Sichamps,47.1565,3.277
22073,58300,Sougy-sur-Loire,46.8653,3.4002
22074,58150,Suilly-la-Tour,47.3341,3.0758
22075,58500,Surgy,47.5171,3.5078
22076,58420,Taconnay,47.3148,3.4885
22077,58190,Talon,47.3335,3.5502
22078,58110,Tamnay-en-Bazois,47.0536,3.724
22079,58190,Tannay,47.3622,3.5787
22080,58170,Tazilly,46.7561,3.9174
22081,58190,Teigny,47.3913,3.6674
22082,58250,Ternant,46.7508,3.8489
22083,58250,Thaix,46.8519,3.7169
22084,58260,Thianges,46.9128,3.4837
22085,58110,Tintury,47.0031,3.5862
22086,58300,Toury-Lurcy,46.7408,3.4218
22087,58240,Toury-sur-Jour,46.7271,3.2562
22088,58150,Tracy-sur-Loire,47.3333,2.9148
22089,58240,Tresnay,46.7,3.1915
22090,58260,Trois-Vèvres,46.9094,3.4217
22091,58400,Tronsanges,47.1149,3.0515
22092,58460,Trucy-l'Orgueilleux,47.4528,3.3993
22093,58130,Urzy,47.0542,3.2078
22094,58290,Vandenesse,46.912,3.7766
22095,58400,Varennes-lès-Narcy,47.2164,3.0689
22096,58640,Varennes-Vauzelles,47.0381,3.1447
22097,58210,Varzy,47.3543,3.3895
22098,58140,Vauclaix,47.2282,3.8196
22099,58300,Verneuil,46.8569,3.5815
22100,58150,Vielmanay,47.2759,3.113
22101,58190,Vignol,47.3553,3.6637
22102,58370,Villapourçon,46.9358,3.9551
22103,58210,Villiers-le-Sec,47.3768,3.4376
22104,58270,Ville-Langy,46.9359,3.5031
22105,58500,Villiers-sur-Yonne,47.4145,3.557
22106,58420,Vitry-Laché,47.1924,3.5652
22107,59268,Abancourt,50.2367,3.2087
22108,59215,Abscon,50.3293,3.2993
22109,59149,Aibes,50.2328,4.0915
22110,59310,Aix-en-Pévèle,50.4977,3.306
22111,59251,Allennes-les-Marais,50.5406,2.946
22112,59144,Amfroipret,50.2784,3.7379
22113,59194,Anhiers,50.4037,3.1546
22114,59580,Aniche,50.3301,3.2583
22115,59491,Villeneuve-d'Ascq,50.6362,3.1619
22116,59493,Villeneuve-d'Ascq,50.6362,3.1619
22117,59650,Villeneuve-d'Ascq,50.6362,3.1619
22118,59400,Anneux,50.1556,3.123
22119,59112,Annœullin,50.5275,2.9242
22120,59186,Anor,49.9965,4.1216
22121,59152,Anstaing,50.6026,3.1876
22122,59410,Anzin,50.376,3.5112
22123,59151,Arleux,50.2834,3.1041
22124,59380,Armbouts-Cappel,50.9823,2.3506
22125,59280,Armentières,50.6925,2.8787
22126,59285,Arnèke,50.8409,2.4188
22127,59269,Artres,50.2961,3.5385
22128,59600,Assevent,50.288,4.0202
22129,59551,Attiches,50.5094,3.0605
22130,59265,Aubencheul-au-Bac,50.2518,3.1641
22131,59165,Auberchicourt,50.3308,3.227
22132,59249,Aubers,50.5995,2.8187
22133,59265,Aubigny-au-Bac,50.2665,3.1664
22134,59494,Aubry-du-Hainaut,50.3769,3.4524
22135,59950,Auby,50.4143,3.0612
22136,59310,Auchy-lez-Orchies,50.4822,3.1995
22137,59570,Audignies,50.2783,3.8239
22138,59300,Aulnoy-lez-Valenciennes,50.3246,3.5362
22139,59620,Aulnoye-Aymeries,50.2036,3.8312
22140,59710,Avelin,50.5397,3.085
22141,59440,Avesnelles,50.1065,3.9531
22142,59440,Avesnes-sur-Helpe,50.1224,3.9269
22143,59129,Avesnes-les-Aubert,50.1931,3.3726
22144,59296,Avesnes-le-Sec,50.246,3.3725
22145,59400,Awoingt,50.1537,3.2867
22146,59138,Bachant,50.2078,3.8754
22147,59830,Bachy,50.5445,3.2699
22148,59270,Bailleul,50.7325,2.7425
22149,59780,Baisieux,50.6101,3.2379
22150,59132,Baives,50.0647,4.2015
22151,59470,Bambecque,50.9089,2.5612
22152,59266,Banteux,50.0642,3.1872
22153,59554,Bantigny,50.2337,3.2359
22154,59266,Bantouzelle,50.0589,3.225
22155,59440,Bas-Lieu,50.1424,3.9544
22156,59480,La Bassée,50.5393,2.8103
22157,59221,Bauvin,50.5173,2.8932
22158,59570,Bavay,50.2913,3.8029
22159,59670,Bavinchove,50.7787,2.4384
22160,59360,Bazuel,50.0819,3.597
22161,59134,Beaucamps-Ligny,50.6037,2.9154
22162,59530,Beaudignies,50.228,3.5881
22163,59330,Beaufort,50.219,3.966
22164,59540,Beaumont-en-Cambrésis,50.126,3.4527
22165,59730,Beaurain,50.1776,3.552
22166,59550,Beaurepaire-sur-Sambre,50.0611,3.7988
22167,59740,Beaurieux,50.1799,4.1337
22168,59157,Beauvois-en-Cambrésis,50.1407,3.3839
22169,59135,Bellaing,50.3656,3.4257
22170,59570,Bellignies,50.3224,3.7624
22171,59740,Bérelles,50.2098,4.1035
22172,59380,Bergues,50.969,2.4342
22173,59145,Berlaimont,50.2065,3.7939
22174,59213,Bermerain,50.2556,3.5375
22175,59570,Bermeries,50.283,3.7476
22176,59235,Bersée,50.4813,3.15
22177,59600,Bersillies,50.3234,3.9946
22178,59270,Berthen,50.7757,2.6866
22179,59980,Bertry,50.0833,3.4425
22180,59540,Béthencourt,50.1426,3.421
22181,59600,Bettignies,50.3327,3.9686
22182,59570,Bettrechies,50.322,3.7403
22183,59216,Beugnies,50.1674,3.999
22184,59192,Beuvrages,50.3887,3.5043
22185,59310,Beuvry-la-Forêt,50.4509,3.2832
22186,59217,Bévillers,50.1578,3.3885
22187,59380,Bierne,50.972,2.4032
22188,59380,Bissezeele,50.9128,2.4058
22189,59173,Blaringhem,50.6913,2.4138
22190,59268,Blécourt,50.2176,3.2134
22191,59299,Boeschepe,50.8007,2.7004
22192,59189,Boëseghem,50.6709,2.4381
22193,59280,Bois-Grenier,50.6486,2.8717
22194,59470,Bollezeele,50.8624,2.345
22195,59910,Bondues,50.7062,3.1002
22196,59190,Borre,50.7328,2.5797
22197,59111,Bouchain,50.2785,3.3164
22198,59440,Boulogne-sur-Helpe,50.0763,3.8901
22199,59630,Bourbourg,50.9422,2.2034
22200,59830,Bourghelles,50.5632,3.2479
22201,59400,Boursies,50.1443,3.0449
22202,59166,Bousbecque,50.7646,3.0782
22203,59222,Bousies,50.1522,3.6156
22204,59178,Bousignies,50.4306,3.3566
22205,59149,Bousignies-sur-Roc,50.2646,4.1855
22206,59217,Boussières-en-Cambrésis,50.1617,3.3739
22207,59330,Boussières-sur-Sambre,50.2424,3.8775
22208,59168,Boussois,50.2951,4.0473
22209,59870,Bouvignies,50.4332,3.2359
22210,59830,Bouvines,50.5829,3.1946
22211,59123,Bray-Dunes,51.0746,2.5267
22212,59730,Briastre,50.1508,3.4895
22213,59178,Brillon,50.4331,3.3383
22214,59630,Brouckerque,50.9541,2.288
22215,59470,Broxeele,50.8283,2.3207
22216,59860,Bruay-sur-l'Escaut,50.3967,3.5382
22217,59490,Bruille-lez-Marchiennes,50.3547,3.2412
22218,59199,Bruille-Saint-Amand,50.4639,3.5069
22219,59151,Brunémont,50.274,3.1436
22220,59144,Bry,50.3162,3.6867
22221,59151,Bugnicourt,50.2895,3.1547
22222,59137,Busigny,50.0417,3.4677
22223,59285,Buysscheure,50.8053,2.338
22224,59190,Caëstre,50.7559,2.6026
22225,59161,Cagnoncles,50.1837,3.3177
22226,59400,Cambrai,50.1722,3.2413
22227,59133,Camphin-en-Carembault,50.5091,2.9899
22228,59780,Camphin-en-Pévèle,50.5924,3.2557
22229,59267,Cantaing-sur-Escaut,50.1429,3.1613
22230,59169,Cantin,50.3084,3.1258
22231,59213,Capelle,50.2396,3.5567
22232,59160,Capinghem,50.648,2.9633
22233,59242,Cappelle-en-Pévèle,50.5028,3.1722
22234,59630,Cappelle-Brouck,50.8899,2.2242
22235,59180,Cappelle-la-Grande,50.9953,2.3716
22236,59217,Carnières,50.1636,3.3417
22237,59112,Carnin,50.5194,2.9606
22238,59244,Cartignies,50.0753,3.8421
22239,59670,Cassel,50.7913,2.4962
22240,59360,Le Cateau-Cambrésis,50.0873,3.5354
22241,59360,Catillon-sur-Sambre,50.0738,3.6429
22242,59217,Cattenières,50.1319,3.335
22243,59540,Caudry,50.1191,3.4175
22244,59191,Caullery,50.0817,3.3737
22245,59400,Cauroir,50.1714,3.2983
22246,59680,Cerfontaine,50.259,4.0247
22247,59930,La Chapelle-d'Armentières,50.6641,2.8944
22248,59230,Château-l'Abbaye,50.4851,3.4721
22249,59147,Chemy,50.5316,2.9956
22250,59152,Chéreng,50.6108,3.211
22251,59740,Choisies,50.2129,4.0471
22252,59740,Clairfayts,50.153,4.1286
22253,59225,Clary,50.0688,3.3963
22254,59830,Cobrieux,50.5389,3.2399
22255,59680,Colleret,50.2609,4.0873
22256,59560,Comines,50.7496,3.0136
22257,59163,Condé-sur-l'Escaut,50.4661,3.6114
22258,59210,Coudekerque-Branche,51.0183,2.3986
22259,59552,Courchelettes,50.342,3.0595
22260,59149,Cousolre,50.2361,4.1579
22261,59310,Coutiches,50.4493,3.1906
22262,59279,Craywick,50.9698,2.223
22263,59154,Crespin,50.4211,3.6507
22264,59258,Crèvecœur-sur-l'Escaut,50.081,3.2667
22265,59380,Crochte,50.9196,2.395
22266,59170,Croix,50.6754,3.155
22267,59222,Croix-Caluyau,50.1517,3.5857
22268,59553,Cuincy,50.3746,3.0313
22269,59990,Curgies,50.3252,3.608
22270,59268,Cuvillers,50.2212,3.2384
22271,59830,Cysoing,50.5632,3.2082
22272,59680,Damousies,50.2184,4.008
22273,59187,Dechy,50.3523,3.1288
22274,59127,Dehéries,50.0492,3.3435
22275,59220,Denain,50.329,3.3922
22276,59890,Deûlémont,50.7275,2.9724
22277,59740,Dimechaux,50.1965,4.0464
22278,59216,Dimont,50.187,4.0222
22279,59400,Doignies,50.1334,3.0153
22280,59440,Dompierre-sur-Helpe,50.1424,3.8541
22281,59500,Douai,50.3785,3.1004
22282,59282,Douchy-les-Mines,50.3005,3.3887
22283,59940,Le Doulieu,50.6802,2.7005
22284,59440,Dourlers,50.1731,3.9518
22285,59630,Drincham,50.9103,2.3199
22286,59140,Dunkerque,51.0169,2.3431
22287,59240,Dunkerque,51.0169,2.3431
22288,59279,Dunkerque,51.0169,2.3431
22289,59430,Dunkerque,51.0169,2.3431
22290,59640,Dunkerque,51.0169,2.3431
22291,59173,Ebblinghem,50.7365,2.4186
22292,59176,Écaillon,50.3469,3.218
22293,59740,Eccles,50.1988,4.0981
22294,59330,Éclaibes,50.2018,3.937
22295,59620,Écuélin,50.1925,3.8931
22296,59114,Eecke,50.7817,2.5948
22297,59600,Élesmes,50.3064,4.0132
22298,59127,Élincourt,50.0477,3.3692
22299,59580,Émerchicourt,50.3126,3.2549
22300,59320,Emmerin,50.5906,3.0062
22301,59530,Englefontaine,50.1933,3.6401
22302,59320,Englos,50.6266,2.9564
22303,59320,Ennetières-en-Weppes,50.6423,2.931
22304,59710,Ennevelin,50.5364,3.1309
22305,59132,Eppe-Sauvage,50.1148,4.1603
22306,59169,Erchin,50.3142,3.171
22307,59470,Eringhem,50.8911,2.3086
22308,59320,Erquinghem-le-Sec,50.6109,2.9336
22309,59193,Erquinghem-Lys,50.6691,2.8403
22310,59171,Erre,50.3677,3.3198
22311,59213,Escarmain,50.2236,3.5514
22312,59124,Escaudain,50.333,3.3388
22313,59161,Escaudœuvres,50.1937,3.2712
22314,59278,Escautpont,50.424,3.5513
22315,59320,Escobecques,50.6219,2.9326
22316,59127,Esnes,50.0888,3.3126
22317,59470,Esquelbecq,50.89,2.4276
22318,59553,Esquerchin,50.3873,3.0059
22319,59940,Estaires,50.6576,2.7221
22320,59400,Estourmel,50.1512,3.3213
22321,59151,Estrées,50.2986,3.0721
22322,59990,Estreux,50.3524,3.5991
22323,59161,Eswars,50.2154,3.2637
22324,59144,Eth,50.3244,3.6682
22325,59219,Étrœungt,50.0581,3.943
22326,59295,Estrun,50.2451,3.2924
22327,59155,Faches-Thumesnil,50.5956,3.0714
22328,59300,Famars,50.3089,3.5261
22329,59310,Faumont,50.4503,3.1335
22330,59550,Le Favril,50.094,3.7203
22331,59247,Féchain,50.2692,3.2134
22332,59750,Feignies,50.291,3.9119
22333,59740,Felleries,50.1412,4.0584
22334,59179,Fenain,50.3656,3.2998
22335,59169,Férin,50.33,3.0827
22336,59610,Féron,50.0476,4.0168
22337,59680,Ferrière-la-Grande,50.2438,3.9894
22338,59680,Ferrière-la-Petite,50.2418,4.029
22339,59570,La Flamengrie,50.3092,3.723
22340,59440,Flaumont-Waudrechies,50.1308,3.9682
22341,59128,Flers-en-Escrebieux,50.4025,3.0497
22342,59267,Flesquières,50.1257,3.1195
22343,59270,Flêtre,50.755,2.6417
22344,59158,Flines-lès-Mortagne,50.5088,3.4851
22345,59148,Flines-lez-Raches,50.4158,3.1833
22346,59440,Floursies,50.1857,3.9699
22347,59219,Floyon,50.038,3.8802
22348,59550,Fontaine-au-Bois,50.136,3.6401
22349,59157,Fontaine-au-Pire,50.1308,3.368
22350,59400,Fontaine-Notre-Dame,50.1662,3.1728
22351,59222,Forest-en-Cambrésis,50.1452,3.5776
22352,59510,Forest-sur-Marque,50.6324,3.1867
22353,59610,Fourmies,50.0064,4.0594
22354,59134,Fournes-en-Weppes,50.5934,2.8968
22355,59530,Frasnoy,50.2756,3.6695
22356,59236,Frelinghien,50.7043,2.9525
22357,59970,Fresnes-sur-Escaut,50.4321,3.58
22358,59234,Fressain,50.2835,3.1907
22359,59268,Fressies,50.246,3.1906
22360,59273,Fretin,50.5676,3.1306
22361,59249,Fromelles,50.6115,2.8546
22362,59242,Genech,50.529,3.2254
22363,59530,Ghissignies,50.2265,3.6178
22364,59122,Ghyvelde,51.0331,2.5213
22365,59254,Ghyvelde,51.0331,2.5213
22366,59132,Glageon,50.0474,4.0638
22367,59270,Godewaersvelde,50.797,2.6424
22368,59169,Gœulzin,50.3161,3.1011
22369,59600,Gognies-Chaussée,50.3245,3.9437
22370,59144,Gommegnies,50.2643,3.7085
22371,59147,Gondecourt,50.5474,2.9816
22372,59231,Gonnelieu,50.0603,3.1561
22373,59253,La Gorgue,50.6278,2.7371
22374,59231,Gouzeaucourt,50.053,3.1187
22375,59244,Grand-Fayt,50.1116,3.7977
22376,59760,Grande-Synthe,51.0157,2.2938
22377,59153,Grand-Fort-Philippe,50.9971,2.1049
